日期\时间,0:00-0:10,0:10-0:20,0:20-0:30,0:30-0:40,0:40-0:50,0:50-1:00,1:00-1:10,1:10-1:20,1:20-1:30,1:30-1:40,1:40-1:50,1:50-2:00,2:00-2:10,2:10-2:20,2:20-2:30,2:30-2:40,2:40-2:50,2:50-3:00,3:00-3:10,3:10-3:20,3:20-3:30,3:30-3:40,3:40-3:50,3:50-4:00,4:00-4:10,4:10-4:20,4:20-4:30,4:30-4:40,4:40-4:50,4:50-5:00,5:00-5:10,5:10-5:20,5:20-5:30,5:30-5:40,5:40-5:50,5:50-6:00,6:00-6:10,6:10-6:20,6:20-6:30,6:30-6:40,6:40-6:50,6:50-7:00,7:00-7:10,7:10-7:20,7:20-7:30,7:30-7:40,7:40-7:50,7:50-8:00,8:00-8:10,8:10-8:20,8:20-8:30,8:30-8:40,8:40-8:50,8:50-9:00,9:00-9:10,9:10-9:20,9:20-9:30,9:30-9:40,9:40-9:50,9:50-10:00,10:00-10:10,10:10-10:20,10:20-10:30,10:30-10:40,10:40-10:50,10:50-11:00,11:00-11:10,11:10-11:20,11:20-11:30,11:30-11:40,11:40-11:50,11:50-12:00,12:00-12:10,12:10-12:20,12:20-12:30,12:30-12:40,12:40-12:50,12:50-13:00,13:00-13:10,13:10-13:20,13:20-13:30,13:30-13:40,13:40-13:50,13:50-14:00,14:00-14:10,14:10-14:20,14:20-14:30,14:30-14:40,14:40-14:50,14:50-15:00,15:00-15:10,15:10-15:20,15:20-15:30,15:30-15:40,15:40-15:50,15:50-16:00,16:00-16:10,16:10-16:20,16:20-16:30,16:30-16:40,16:40-16:50,16:50-17:00,17:00-17:10,17:10-17:20,17:20-17:30,17:30-17:40,17:40-17:50,17:50-18:00,18:00-18:10,18:10-18:20,18:20-18:30,18:30-18:40,18:40-18:50,18:50-19:00,19:00-19:10,19:10-19:20,19:20-19:30,19:30-19:40,19:40-19:50,19:50-20:00,20:00-20:10,20:10-20:20,20:20-20:30,20:30-20:40,20:40-20:50,20:50-21:00,21:00-21:10,21:10-21:20,21:20-21:30,21:30-21:40,21:40-21:50,21:50-22:00,22:00-22:10,22:10-22:20,22:20-22:30,22:30-22:40,22:40-22:50,22:50-23:00,23:00-23:10,23:10-23:20,23:20-23:30,23:30-23:40,23:40-23:50,23:50-24:00,全天购电量,全天购电费
2025-05-15,616.0763000000001,627.79835,675.0699999999999,625.6413833333332,596.5362166666666,611.9983333333333,612.0334333333333,666.7574272462334,1439.4499999999998,1428.3780166666666,599.5523333333333,594.1783333333333,614.0586166666667,615.2093166666666,625.01,635.9963499999999,1456.6589833333333,602.0649999999999,631.0228,643.11365,607.2533333333332,611.8578,624.4742,612.9183333333333,597.3205666666667,588.6680333333333,596.7033333333334,582.599,616.3179333333334,674.525,672.0366638888887,638.9924500000001,593.4526416666666,1362.7044722222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.47094938271164,0.0,458.21888611111103,414.31131666666624,327.5601222222226,392.8453444444442,346.1081907064429,438.0151722222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.39308333333315,1094.8331236968465,318.4490222222221,317.53955833333305,380.355927777778,441.85098333333315,481.23479999999995,534.3846194444443,561.1088666666664,569.2440750000001,629.0453055555556,707.7915694444445,795.80225,855.6911194444443,822.1815499999998,805.2078833333333,954.4984611111112,931.3230472222224,736.9105,717.91645,728.8257111111112,0.0,0.0,0.0,0.0,0.0,21.725098611112116,823.885,816.8379999999999,0.0,0.0,76.59693333333337,908.2253833333332,856.8266666666667,0.0,744.0648749999998,812.6683333333332,830.3953,823.6738666666665,831.0583333333334,706.1785750000001,807.5551624999997,1506.9066666666665,1424.7874499999998,618.6199499999999,653.1816666666665,666.5398500000001,645.1145666666665,621.0749999999999,618.6704,612.1194499999999,1416.8697119341564,1481.6352666666667,1437.59915,1307.29,62742.64715018861,40478.33463586513
2025-05-16,455.6799833333334,188.4477032361125,433.1033333333333,467.6973833333332,496.8504833333332,482.25,470.16381666666666,461.1605666666665,444.75833333333327,447.7881666666666,463.4475666666666,452.54999999999995,436.7655333333333,435.94455,0.0,481.69264999999996,486.89488333333327,482.2366666666667,469.53655,447.8406,434.47333333333324,443.8922666666667,470.42764999999997,481.96333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.9782083333333,1223.0015277777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0862500000000637,15.231100000000083,37.320716666666726,94.02402500000005,130.2845555555558,138.93145277777768,157.15623333333343,207.09332222222224,247.28990555555555,273.18094166666657,287.5645555555556,316.50939444444464,382.8685833333333,0.0,483.96668333333326,1.1106680555564026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.3595541666666,588.9049999999999,567.8001999999999,557.7361333333333,572.1,412.8807999999998,523.7320458333332,1289.2016666666666,1277.3343,470.3027666666667,440.70999999999987,442.41015000000004,1264.7533314814812,452.9733333333333,474.45753333333334,1302.3495666666665,1257.4766666666665,396.6800999999999,405.2954833333333,1240.8566666666666,29237.47877499537,12883.29720756892
2025-05-17,413.5938666666667,415.23806666666667,436.2816666666667,461.19661666666656,450.9041166666666,410.0333333333333,430.47523333333334,181.49406540277937,450.61833333333334,418.3389666666667,442.14556666666664,0.0,429.13788333333326,418.4837666666666,0.0,0.0,441.06143333333335,456.62333333333333,479.9915833333333,0.0,0.0,423.2228000000001,433.0926999999999,467.3616666666667,0.0,0.0,452.06499999999994,450.30861666666664,468.61586666666676,478.26,446.6162416666667,437.30346666666657,455.85231666666664,1252.8749277777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.540658333333113,81.91767777777773,123.95229166666672,215.28041111111122,191.97533055555556,90.30271666666681,102.39209999999997,162.55264444444447,221.11207499999995,269.2085166666666,302.72240000000016,336.4527,380.95192083333313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0686333333334,620.7499999999999,579.3142666666665,571.2678333333334,610.23,426.8035583333334,528.3439458333336,488.1133333333333,1290.083783333333,492.0052833333333,509.5333333333332,1320.5592,1314.3146833333333,1342.628333333333,1341.2163166666667,1331.0768467078187,489.33499999999987,398.03016666666673,462.8981833333333,610.77,30254.89557877726,13285.455328129237
2025-05-18,1436.5180666666665,581.3363166666666,610.3566666666667,607.2399166666665,618.2436166666665,628.9016666666666,613.7125166666667,624.4692499999999,1472.3716666666664,894.392707253086,611.4012333333333,624.6699999999998,1477.0387500000002,1467.0529666666666,628.9066666666666,640.6657666666666,624.1672166666665,588.0566666666666,610.8159833333332,632.7777,625.7316666666667,619.3597,635.7728999999999,646.8483333333334,622.7215833333332,620.93295,654.0,646.1301833333333,633.8535666666667,649.055,660.7750166666667,631.5998999999999,570.7975583333332,1347.937361111111,541.5814444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.48749999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.3324666666665,738.8948472222221,404.61348305898184,0.0,807.9157166666664,810.0461833333331,785.5319999999999,779.4075666666665,808.7691277777776,793.8459916666668,747.1337111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.91823587105463,1071.697311111111,248.45179444444432,259.4841499999998,282.96043888888903,311.8390972222219,333.58451666666645,360.34394722222214,385.8522388888889,427.13645833333317,496.52035000000024,549.6738583333334,606.4603833333333,699.5003277777779,756.5485888888887,804.0044083333335,884.6988388888885,797.2383527777779,632.60995,689.2990861111111,763.8741444444445,804.9402749999999,177.5329568888883,45.79741944444447,0.0,0.0,59.58561666666651,68.57166666666672,803.7579333333333,0.0,12.239999999999782,0.0,817.8488333333332,858.3716666666667,0.0,758.9395791666697,822.8766666666666,816.8630166666665,813.3784166666668,828.5466666666666,666.756925,737.7690083333334,620.0683333333333,1400.2927166666664,628.7865499999999,1499.6299999999997,1448.19615,1425.6369999999997,1468.23,654.0029833333333,655.6615999999999,648.9516666666666,1466.5526127572016,656.5795499999999,645.7716666666666,67664.00505277366,41941.309605785515
2025-05-19,614.6294333333334,604.0883666666666,614.7766666666666,607.3292166666665,617.7135499999999,632.2166666666666,1458.6338666666666,610.5124499999998,604.885,645.4864666666665,657.2083499999999,611.675,596.0427833333334,614.8930166666667,645.385,616.2501666666666,1452.2679999999998,657.5066666666667,655.6725,626.2873,598.1116666666666,593.7502666666667,607.3056333333333,1462.4499999999998,1137.0433021604913,637.8648666666666,643.6233333333332,620.3032666666667,621.3575833333333,644.4616666666666,621.5997055555555,595.7945777777777,569.8699916666667,1333.543,550.9173777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.9556620713289,0.0,0.0,0.0,616.2375388888886,480.0965000000001,483.0206888888888,518.3884388888889,488.4635083333335,479.5275333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232500000001437,90.79089444444435,118.56424166666693,184.24265555555576,254.9371583333333,312.68263333333334,339.85315530555397,387.7252555555556,436.1709083333334,517.3126833333336,564.8154472222221,605.1467166666665,690.5365972222226,741.3998666666669,783.3839500000001,861.1489666666664,781.4725833333335,615.1126999999999,646.1150166666667,745.9742055555557,816.3091499999998,783.904088888889,0.0,0.0,4.405449999999973,27.44738333333339,14.600000000000023,0.0,46.772220833331744,753.8083333333332,0.0,0.0,785.5433333333333,0.0,779.1173958333331,874.6049999999998,841.1419333333332,787.5513666666667,774.195,653.6652583333334,754.3401750000002,646.805,1448.6126666666664,648.8548833333333,1463.2566666666664,1432.9058,607.2693999999999,639.55,619.7932999999999,1446.0128,1458.1949999999997,615.8389376543205,598.8769833333332,1416.1616666666666,60288.39465441391,37309.58313813772
2025-05-20,1412.6334333333334,589.0797,599.3866666666667,596.5547499999999,615.8462999999999,634.4966666666667,622.1209666666666,608.1629999999998,594.15,1427.3850666666665,620.1524166666666,633.2749999999999,615.57275,947.9576213477387,611.2566666666667,625.1303666666666,619.6348833333332,1432.5149999999999,597.8941666666666,604.7674666666666,610.0266666666666,614.7057666666667,603.2105833333334,594.3566666666667,628.1180833333334,664.1974833333333,668.135,621.6089166666667,613.4802833333333,643.2866666666666,613.0608472222222,588.5068055555555,1406.7079416666666,1358.728172222222,74.70668558333091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.6684999999998,620.6310861111108,96.5124366255099,0.0,0.0,0.0,0.0,563.2413111111107,553.9382722222224,518.3972250000002,501.34502222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.26416505486932,138.17036944444453,171.8077888888888,160.9339,200.29879444444452,254.3287444444444,294.5434333333335,360.22281666666663,420.52582222222213,464.8697749999998,514.7242666666668,554.0603583333335,591.8083833333334,643.7153527777779,705.046477777778,803.1552500000001,899.1836555555552,823.3346277777781,650.1632333333334,631.8349277777779,700.9699111111112,0.0,0.0,779.9136277777776,12.593125124998664,25.04146666666668,21.118749999999977,0.0,0.0,11.549983333333444,834.803904166667,816.7077499999999,816.9091999999998,19.52500000000009,0.0,746.778983333333,856.2966666666666,865.3952833333332,843.3096166666667,811.6583333333333,668.0328916666667,737.4609291666666,609.3083333333333,1393.93485,603.8191,625.7716666666665,636.3731833333334,634.6140666666666,631.7266666666666,631.4695763374485,1470.7411166666666,1463.2516666666666,1434.69925,1424.07585,1414.9866666666665,60781.37286840723,37867.85422846971
2025-05-21,573.2476166666667,585.9797833333332,603.7216666666667,597.8608166666666,591.9476999999999,591.6183333333333,587.3334166666666,594.9633666666665,600.4216666666666,606.7872333333332,622.8053333333332,622.4616666666666,616.9128166666667,612.0984666666666,629.1483333333333,622.9179499999999,914.9126336762731,602.775,612.8940666666665,620.6415833333333,623.99,645.32785,673.1857333333334,675.8183333333333,631.2376166666667,605.6633166666666,621.665,634.0878666666666,650.5011333333333,657.915,611.7260722222222,587.1848222222221,1408.92655,1351.6005722222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.96877505555847,77.58602222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.5608593621416,0.0,0.0,0.0,503.0774638888888,458.7054333333333,391.4335194444445,0.0,0.0,399.6647222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.20159368998708,200.0177583333334,216.45894999999996,233.30065833333344,329.87173333333317,393.0308638888889,394.41570000000013,460.03728888888895,486.16951974999927,457.5714583333329,500.93941666666683,527.8139416666666,574.4511666666666,715.4313833333333,787.4628555555557,809.0516083333334,891.8605111111111,804.185013888889,623.0115000000002,674.2787611111112,744.9064111111112,767.1804166666667,0.0,0.0,804.3666666666667,821.2278666666666,0.0,762.2,0.0,0.0,22.41833333333318,0.40009999999995216,68.83409900000129,10.001666666666665,4.205450000000042,773.4533125,812.9033333333332,838.69255,851.0749166666666,831.57,672.1265583333328,749.2543750000002,645.195,647.1866909465018,639.7000333333333,1442.4516666666664,1485.3242166666664,1493.3163666666667,619.9616666666667,649.2520666666667,639.8024,1419.165,1454.2450333333331,1497.3749166666664,631.3616666666667,58344.99057564713,37720.30714451868
2025-05-22,596.4880166666667,595.0141166666666,612.9716666666667,599.8629666666666,588.4119833333334,589.0183333333332,584.7253833333332,596.8788666666665,1431.7066666666665,1419.2587999999998,618.3448,651.5016666666666,637.0353833333334,600.7189999999999,609.81,1433.1264979423781,1479.8428,634.5049999999999,627.0114999999998,620.3778333333333,612.3166666666666,616.4330666666667,622.4470666666666,614.03,589.99855,605.5142833333332,649.2783333333333,643.2961833333333,630.6437999999999,630.4083333333333,603.7336027777777,602.67795,587.7134416666667,1324.065661111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.64603333333343,333.92931111111125,0.0,0.0,399.13165555555565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.07551666666677,141.4527871056249,141.95056666666665,201.75261666666654,224.61578333333352,287.8297749999997,372.55134999999984,447.99456944444455,528.5312277777776,599.9889833333332,633.1112444444447,649.2736833333333,669.93425,711.7717194444447,779.6187111111112,858.7083000000002,876.0527388888887,766.3386111111113,630.4381000000002,657.5183444444444,708.7316444444446,749.3678833333333,0.0,0.0,2.9249999999999545,0.0,0.0,665.6972800000008,0.0,0.0,0.0,0.0,826.0248666666666,802.8166666666667,0.0,749.8196125,852.5283333333332,877.5161166666664,871.0335833333334,840.3516666666666,679.7261749999998,752.4564916666666,1484.1416666666664,1475.4130499999997,671.95,654.6133333333332,632.2521666666665,602.2746333333334,572.9683333333332,597.36735,648.3655551440329,1468.7383333333332,1453.6321666666665,1399.6592833333332,1303.5466666666666,58493.301957692034,36657.12831377839
2025-05-23,439.7250833333333,463.77284999999995,492.7166666666667,474.21273333333335,449.9557166666666,437.40999999999997,0.0,0.0,471.96999999999997,464.9055833333333,454.49603333333323,447.53333333333336,464.0494,455.26911666666666,256.90816030555607,457.1495333333333,448.6656,428.0516666666666,450.37528333333336,0.0,421.38,433.6358333333333,471.5180833333333,0.0,0.0,0.0,463.6366666666666,472.5183,477.47889999999995,0.0,0.0,464.3172944444445,435.90235,1199.8613055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92568333333338,13.703052777777884,55.5963999999999,135.1391583333334,164.6119055555556,126.35583055555537,93.91223333333329,147.20967222222203,196.35000555555558,227.16240833333336,293.8444222222222,299.1251222222221,281.1372500000001,0.0,330.7397958333356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0064124999999,554.9333333333332,618.1340833333331,635.4837,595.3116666666665,450.2232749999997,548.1136583333333,1319.895,1288.3007666666665,470.40705,469.08166666666654,1292.7379833333332,1309.35,512.0511162551436,510.37845,477.9456166666667,1285.51,503.56758333333335,522.8289666666665,1294.5666666666666,29916.055429338478,12990.46889303606
2025-05-24,453.10605,461.03251666666665,456.8016666666667,444.5253833333333,418.33418333333327,404.46833333333336,435.2746,0.0,0.0,206.54568741666242,0.0,0.0,462.6818333333333,463.00261666666665,0.0,0.0,459.01965,457.15833333333325,438.05754999999994,0.0,0.0,506.72544999999997,490.41898333333336,470.80333333333334,468.34396666666663,0.0,471.8733333333333,457.2427333333334,463.5438,491.65999999999997,479.97935555555557,446.95280555555564,408.68004999999994,1206.6889944444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.930744444444599,60.12125833333357,157.2911944444446,176.058675,117.202,122.65032222222237,161.44761666666682,219.61444999999998,281.20831666666663,298.4158583333335,315.98486666666673,417.94964999999996,350.8166097222201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.8075916666667,578.9783333333332,566.5395333333332,565.4080666666667,567.3,397.8672583333332,508.54141249999975,495.96500000000003,1320.4083999999998,1317.413,463.59333333333325,1330.3957,1366.7097166666665,1355.5816666666665,1300.5443666666665,459.59541666666667,473.06166666666667,447.30982818930084,519.5448333333334,634.8449999999999,29788.022896161514,13275.05673714801
2025-05-25,1113.0856201474635,598.4315999999999,639.5383333333333,642.3406,625.3936833333332,599.5683333333333,585.6491166666665,600.4744166666665,1461.9499999999998,646.4616999999998,638.2456666666665,613.8233333333333,627.8354166666666,1486.0276833333332,1491.2949999999998,614.5551166666665,612.0693666666666,646.0499999999998,637.2566666666667,615.2655666666666,618.8883333333333,659.0449666666666,676.5901,656.78,628.0879,640.2845166666666,663.1783333333333,631.29075,627.9166166666668,657.6216666666667,625.2699555555556,594.4936222222221,574.4684333333333,1359.5221444444444,554.8604805555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.3719583333334,0.0,0.0,0.0,657.9307277777777,587.1940666666667,618.8126888888892,212.72238412208685,590.1530500000001,588.4166444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.507783333333236,29.169603978052564,70.97585555555543,174.49284999999963,199.11893333333353,233.22448055555583,292.6381666666665,346.7542004444429,388.4507722222222,421.8297749999998,478.8657166666667,559.1708083333332,633.8789833333334,648.3530999999999,658.4361222222225,735.0051083333334,842.2230944444441,761.7250972222223,588.4973166666666,637.234913888889,714.2221055555556,754.6903416666668,787.0764333333332,0.0,0.0,0.0,829.66785,723.6847205000003,0.0,0.0,0.0,0.0,0.0,55.22833333333335,12.67470000000003,749.9324916666661,812.9966666666667,858.6228833333332,861.6396666666668,829.4333333333334,700.300791666667,739.0010958333331,615.135,1477.6942,693.75745,653.6195473251028,1447.1773833333332,1428.6667999999997,1437.7549999999999,662.7007999999998,667.2416333333333,1436.7716666666665,1426.7071166666665,621.7285166666666,631.6999999999999,61027.59576957269,37422.64313402798
2025-05-26,613.5070666666666,615.0085499999998,627.9616666666667,619.6064666666666,609.1003833333332,595.9766666666666,592.4809666666665,586.6869666666665,581.9116666666666,610.5692166666665,636.0786666666667,624.9583333333333,611.05405,615.85255,631.5699999999999,713.3838410493813,1431.9276499999999,632.9366666666666,638.0588333333334,631.0257333333333,617.6383333333333,616.52265,615.8786833333334,621.255,1461.5810333333334,1460.3053499999999,619.9466666666666,624.8379,621.5339833333334,608.805,591.1479222222221,591.2955888888889,1410.33775,1346.2603444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.51056391666438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3562851851838786,633.9664964677643,0.0,0.0,0.0,0.0,540.2609,597.9497972222223,577.9060055555556,539.1880666666665,533.8698499999997,42.75959451303521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.47061666666684,145.59572777777782,198.86869999999988,213.93917499999986,218.16104444444454,257.5226555555556,329.7203499999998,386.99428055555563,453.73536111111116,523.2946000000001,554.9150111111111,581.8676388888888,637.0977500000001,689.4044250000001,719.0255888888892,770.0214249999999,856.7832666666668,802.3765222222224,667.6997333333334,689.3732,703.7032555555558,704.14155,748.391711111111,810.3480555555556,0.0,8.451249999999959,0.4782000000000153,0.0,0.0,0.0,773.2766666666665,102.67308750000075,46.83156666666662,116.99500000000012,25.595833333333303,753.9403083333332,820.0366666666666,808.2381666666666,833.4022000000001,873.385,696.8129250000002,712.4361124999999,626.685,1472.0336166666666,662.2691833333333,1458.553333333333,1458.3008999999997,1438.3941666666667,577.9988683127568,605.0652333333333,651.1274666666667,1477.3733333333332,1452.777383333333,625.4156499999999,635.0133333333332,61068.78180222256,38413.991658659426
2025-05-27,608.49605,611.7128999999998,631.52,613.6357833333334,605.4519833333333,611.4383333333334,617.5319,614.3256999999999,598.5666666666666,1114.9281854163523,598.6409833333333,605.5199999999999,607.8684499999999,614.6749833333333,632.605,623.0064166666666,620.5569833333332,622.1549999999999,600.1732333333334,599.0405833333333,614.5483333333333,629.1081666666666,627.2473166666666,622.635,622.8882833333333,631.0385666666666,626.7349999999999,596.8861666666666,593.9156499999999,631.9883333333333,618.1119194444444,579.2688055555554,1376.7977499999997,1348.5743944444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.67815,0.0,0.0,0.0,0.0,55.278619924552686,0.0,0.0,0.0,440.726938888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25863611111117,100.15104444444432,151.09742499999982,263.3704333333335,343.5019166666666,354.23946666666654,375.0515277777779,422.5087055555557,474.12727500000005,520.94785,534.8215583333334,558.8539833333333,649.9676499999999,696.8117222222223,735.0556250000001,835.0147166666666,768.1348638888892,603.0389833333332,653.713163888889,722.6816333333334,750.4769833333335,775.6269722222222,840.0707583333333,37.49666666666667,2.63900000000001,3.0847833333332346,186.80147083333213,20.587250000000154,0.0,821.18,30.50425000000007,23.092899999999986,0.0,0.0,785.5192249999999,844.3533333333334,779.9402166666666,769.8068833333333,832.5866666666666,729.7344583333335,769.0032458333333,643.535,1487.4932333333331,662.7611333333333,605.0549999999998,646.2521666666665,676.5414166666667,636.74,624.0391434156376,1456.7938,1469.81,1476.9146666666666,1468.2908666666665,1444.0483333333332,56091.40453486765,35615.272608402796
2025-05-28,598.4905833333332,583.8387333333332,577.0016666666666,625.0350166666667,632.1290333333332,580.4083333333333,588.3459333333333,608.7016666666665,600.2433333333333,1421.9415666666664,1440.5029166666666,623.5016666666666,604.5701666666666,593.1029,617.9083333333333,627.0057833333333,657.9267333333332,677.775,619.9358333333333,591.2106333333334,1436.955,696.1986239197543,625.2845666666666,647.7316666666666,610.8643,594.0527,618.2816666666666,646.7632833333333,648.16695,634.125,606.0627777777779,598.6979722222221,1433.9430583333333,1391.2052444444444,572.4823888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.6994555555556,65.85356874999695,291.07163333333324,243.15002222222233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.9656361454065,0.0,0.0,828.4621000000002,792.9194250000003,737.6949666666669,700.6508833333337,649.8443333333332,581.0626166666668,561.4599722222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.863544444444642,49.25364444444449,107.08377499999983,235.47963333333348,282.56360277777765,265.59986666666657,349.8292527777776,433.25313888888877,462.2491499999999,508.79645555555544,579.2452638888886,647.0442333333333,725.5357507777773,725.6064666666667,751.3306083333332,814.2246222222221,754.6980305555555,624.7492666666667,647.6661944444444,736.3431777777779,816.4121250000001,0.0,67.30862066666771,784.645,781.2948,0.0,18.226666666666688,16.952700000000164,0.0,0.0,0.0,809.9434499999999,0.0,0.0,807.7882916666665,878.2499999999999,875.8838833333333,841.6423666666666,808.3666666666667,708.8238083333335,761.9565791666664,595.6516666666666,1406.5487166666665,639.7735333333333,1491.8883333333333,1465.4140333333332,658.2136226337449,1492.7766666666666,630.5689499999999,626.96965,1488.2849999999999,1513.369333333333,676.7274166666666,636.5383333333332,64002.86153817112,39752.81793354402
