date,t,start_time,end_time,interval,price,forecast_price_0,objective_price_0,q0_kwh,active_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,start_soc_kwh,end_soc_kwh,emergency_kwh,spill_kwh,up_kwh,down_kwh,plan_cost,up_cost,down_penalty,refund,emergency_cost,total_cost,storage_loss_kwh,forecast_plan_cost
2025-01-01,36,2025-01-01 06:00:00,2025-01-01 06:10:00,6:00-6:10,1.0696,0.9368,0.9368,104.45215250000001,104.45215250000001,906.8165166666665,0.06948333333333333,0.0,802.2948808333332,8680.484297138888,7789.0455406574065,0.0,0.0,0.0,0.0,111.72202231400003,0.0,0.0,0.0,0.0,111.72202231400003,89.14387564814817,97.85077646200001
2025-01-01,37,2025-01-01 06:10:00,2025-01-01 06:20:00,6:10-6:20,0.9974,0.8758,0.8758,765.0635824999999,765.0635824999999,886.1488333333333,0.0,0.0,121.08525083333336,7789.0455406574065,7654.5063730648135,0.0,0.0,0.0,0.0,763.0744171854999,0.0,0.0,0.0,0.0,763.0744171854999,13.453916759259268,670.0426855535
2025-01-01,38,2025-01-01 06:20:00,2025-01-01 06:30:00,6:20-6:30,1.0451,0.8759,0.8759,768.766775,768.766775,899.9699999999999,0.0,0.0,131.20322499999986,7654.5063730648135,7508.725011953703,0.0,0.0,0.0,0.0,803.4381565525,0.0,0.0,0.0,0.0,803.4381565525,14.578136111111101,673.3628182225001
2025-01-01,39,2025-01-01 06:30:00,2025-01-01 06:40:00,6:30-6:40,1.0684,0.8601,0.8601,767.3042299999998,767.3042299999998,907.9001166666667,0.9676999999999999,0.0,139.6281866666668,7508.725011953703,7353.582582324073,0.0,0.0,0.0,0.0,819.7878393319999,0.0,0.0,0.0,0.0,819.7878393319999,15.514242962962985,659.9583682229999
2025-01-01,40,2025-01-01 06:40:00,2025-01-01 06:50:00,6:40-6:50,1.0267,0.8442,0.8442,776.0857475,776.0857475,907.4001666666666,0.0,0.0,131.31441916666654,7353.582582324073,7207.677672138888,0.0,0.0,0.0,0.0,796.80723695825,0.0,0.0,0.0,0.0,796.80723695825,14.590491018518511,655.1715880395
2025-01-01,41,2025-01-01 06:50:00,2025-01-01 07:00:00,6:50-7:00,0.9814,0.8334,0.8334,791.6048175,791.6048175,905.605,0.5125,0.0,113.4876825,7207.677672138888,7081.580247138888,0.0,0.0,0.0,0.0,776.8809678945,0.0,0.0,0.0,0.0,776.8809678945,12.609742500000007,659.7234549045
2025-01-01,42,2025-01-01 07:00:00,2025-01-01 07:10:00,7:00-7:10,1.0187,0.8092,0.8092,791.7126175,791.7126175,908.2136333333333,29.299216666666666,0.0,87.20179916666666,7081.580247138888,6984.689359175925,0.0,0.0,0.0,0.0,806.51764344725,0.0,0.0,0.0,0.0,806.51764344725,9.6890887962963,640.653850081
2025-01-01,43,2025-01-01 07:10:00,2025-01-01 07:20:00,7:10-7:20,1.0362,0.7972,0.7972,795.5301725,795.5301725,918.3340333333333,70.24933333333333,0.0,52.55452749999995,6984.689359175925,6926.295439731481,0.0,0.0,0.0,0.0,824.3283647445,0.0,0.0,0.0,0.0,824.3283647445,5.839391944444442,634.1966535170001
2025-01-01,44,2025-01-01 07:20:00,2025-01-01 07:30:00,7:20-7:30,0.967,0.7644,0.7644,791.5673149999999,791.5673149999999,912.6666666666666,112.85,0.0,8.249351666666712,6926.295439731481,6917.1294934351845,0.0,0.0,0.0,0.0,765.4455936049999,0.0,0.0,0.0,0.0,765.4455936049999,0.9165946296296351,605.0740555859999
2025-01-01,45,2025-01-01 07:30:00,2025-01-01 07:40:00,7:30-7:40,0.893,0.6899,0.6899,1600.4207383333332,1600.4207383333332,888.2369166666667,158.4685333333333,833.3333333333333,0.0,6917.1294934351845,7667.1294934351845,0.0,37.31902166666646,0.0,0.0,1429.1757193316666,0.0,0.0,0.0,0.0,1429.1757193316666,83.3333333333333,1104.1302673761666
2025-01-01,46,2025-01-01 07:40:00,2025-01-01 07:50:00,7:40-7:50,1.136,0.86,0.86,859.3304824999999,859.3304824999999,1014.0193833333333,209.26175,54.57284916666663,0.0,7667.1294934351845,7716.245057685184,0.0,0.0,0.0,0.0,976.1994281199998,0.0,0.0,0.0,0.0,976.1994281199998,5.457284916666661,739.0242149499999
2025-01-01,47,2025-01-01 07:50:00,2025-01-01 08:00:00,7:50-8:00,1.5209,1.1617,1.1617,181.61988916666667,181.61988916666667,1219.3333333333333,265.38124999999997,0.0,772.3321941666666,7716.245057685184,6858.098175277777,0.0,0.0,0.0,0.0,276.22568943358334,0.0,0.0,0.0,0.0,276.22568943358334,85.81468824074076,210.98782524491665
2025-01-01,48,2025-01-01 08:00:00,2025-01-01 08:10:00,8:00-8:10,1.5206,1.1683,1.1683,196.51121666666677,196.51121666666677,1244.9157833333334,322.92019999999997,0.0,725.4843666666666,6858.098175277777,6052.004434537036,0.0,0.0,0.0,0.0,298.81495606333345,0.0,0.0,0.0,0.0,298.81495606333345,80.6093740740741,229.58405443166677
2025-01-01,49,2025-01-01 08:10:00,2025-01-01 08:20:00,8:10-8:20,1.4132,1.0956,1.0956,172.57914416666665,172.57914416666665,1204.2818333333332,370.85434999999995,0.0,660.8483391666666,6052.004434537036,5317.728502129628,0.0,0.0,0.0,0.0,243.88884653633332,0.0,0.0,0.0,0.0,243.88884653633332,73.42759324074076,189.07771034899997
2025-01-01,50,2025-01-01 08:20:00,2025-01-01 08:30:00,8:20-8:30,1.3895,1.0849,1.0849,176.25183416666675,176.25183416666675,1202.6883333333333,415.01875,0.0,611.4177491666665,5317.728502129628,4638.375447499999,0.0,0.0,0.0,0.0,244.90192357458344,0.0,0.0,0.0,0.0,244.90192357458344,67.93530546296297,191.21561488741676
2025-01-01,51,2025-01-01 08:30:00,2025-01-01 08:40:00,8:30-8:40,1.361,1.061,1.061,173.65350416666672,173.65350416666672,1226.9500666666665,471.05243333333334,0.0,582.2441291666664,4638.375447499999,3991.437526203703,0.0,0.0,0.0,0.0,236.3424191708334,0.0,0.0,0.0,0.0,236.3424191708334,64.69379212962963,184.2463679208334
2025-01-01,52,2025-01-01 08:40:00,2025-01-01 08:50:00,8:40-8:50,1.3028,1.043,1.043,185.8982891666667,185.8982891666667,1212.5855,520.35525,0.0,506.33196083333326,3991.437526203703,3428.8464586111104,0.0,0.0,0.0,0.0,242.18829112633338,0.0,0.0,0.0,0.0,242.18829112633338,56.259106759259275,193.89191560083336
2025-01-01,53,2025-01-01 08:50:00,2025-01-01 09:00:00,8:50-9:00,1.2562,1.036,1.036,208.66218416666675,208.66218416666675,1179.5483333333332,558.49375,0.0,412.39239916666645,3428.8464586111104,2970.632681759259,0.0,0.0,0.0,0.0,262.12143575016677,0.0,0.0,0.0,0.0,262.12143575016677,45.82137768518518,216.17402279666675
2025-01-01,54,2025-01-01 09:00:00,2025-01-01 09:10:00,9:00-9:10,1.2749,1.0147,1.0147,209.4863466666668,209.4863466666668,1203.6460333333332,600.2996166666667,0.0,393.8600699999997,2970.632681759259,2533.0103817592594,0.0,0.0,0.0,0.0,267.0741433653335,0.0,0.0,0.0,0.0,267.0741433653335,43.76222999999999,212.56579596266678
2025-01-01,55,2025-01-01 09:10:00,2025-01-01 09:20:00,9:10-9:20,1.2735,0.9922,0.9922,204.33886166666684,204.33886166666684,1204.9252166666665,645.9392,0.0,354.64715499999966,2533.0103817592594,2138.9579873148155,0.0,0.0,0.0,0.0,260.22554033250026,0.0,0.0,0.0,0.0,260.22554033250026,39.405239444444426,202.74501854566682
2025-01-01,56,2025-01-01 09:20:00,2025-01-01 09:30:00,9:20-9:30,1.2135,0.97,0.97,1036.6619899999998,1036.6619899999998,1183.2216666666666,691.6374999999999,545.0778233333333,0.0,2138.9579873148155,2629.5280283148154,0.0,0.0,0.0,0.0,1257.9893248649998,0.0,0.0,0.0,0.0,1257.9893248649998,54.50778233333332,1005.5621302999998
2025-01-01,57,2025-01-01 09:30:00,2025-01-01 09:40:00,9:30-9:40,1.1586,0.9422,0.9422,1033.82755,1033.82755,1216.1920166666666,733.9133666666667,551.5489,0.0,2629.5280283148154,3125.9220383148154,0.0,0.0,0.0,0.0,1197.79259943,0.0,0.0,0.0,0.0,1197.79259943,55.15488999999999,974.07231761
2025-01-01,58,2025-01-01 09:40:00,2025-01-01 09:50:00,9:40-9:50,1.2464,0.9569,0.9569,1032.3470849999999,1032.3470849999999,1218.8626,770.79175,584.2762349999998,0.0,3125.9220383148154,3651.7706498148154,0.0,0.0,0.0,0.0,1286.7174067439998,0.0,0.0,0.0,0.0,1286.7174067439998,58.42762349999997,987.8529256364999
2025-01-01,59,2025-01-01 09:50:00,2025-01-01 10:00:00,9:50-10:00,1.3947,0.9977,0.9977,199.5550966666667,199.5550966666667,1183.2433333333333,806.1062499999999,0.0,177.5819866666667,3651.7706498148154,3454.457331296297,0.0,0.0,0.0,0.0,278.3194933210001,0.0,0.0,0.0,0.0,278.3194933210001,19.731331851851863,199.0961199443334
2025-01-01,60,2025-01-01 10:00:00,2025-01-01 10:10:00,10:00-10:10,1.3761,0.9919,0.9919,725.3922108333329,725.3922108333329,1187.5868999999998,846.7837333333333,384.58904416666655,0.0,3454.457331296297,3800.5874710462967,0.0,0.0,0.0,0.0,998.2122213277495,0.0,0.0,0.0,0.0,998.2122213277495,38.45890441666665,719.516533925583
2025-01-01,61,2025-01-01 10:10:00,2025-01-01 10:20:00,10:10-10:20,1.3294,0.9588,0.9588,1030.18244,1030.18244,1182.7184,889.7921333333334,737.2561733333334,0.0,3800.5874710462967,4464.118027046297,0.0,0.0,0.0,0.0,1369.524535736,0.0,0.0,0.0,0.0,1369.524535736,73.72561733333333,987.738923472
2025-01-01,62,2025-01-01 10:20:00,2025-01-01 10:30:00,10:20-10:30,1.3646,0.9549,0.9549,1027.85739,1027.85739,1164.3616666666667,915.7875,779.2832233333334,0.0,4464.118027046297,5165.472928046297,0.0,0.0,0.0,0.0,1402.614194394,0.0,0.0,0.0,0.0,1402.614194394,77.92832233333331,981.5010217109999
2025-01-01,63,2025-01-01 10:30:00,2025-01-01 10:40:00,10:30-10:40,1.4099,0.9839,0.9839,1025.1553900000001,1025.1553900000001,1183.1616999999999,906.3296333333333,748.3233233333335,0.0,5165.472928046297,5838.963919046298,0.0,0.0,0.0,0.0,1445.3665843610002,0.0,0.0,0.0,0.0,1445.3665843610002,74.83233233333334,1008.6503882210001
2025-01-01,64,2025-01-01 10:40:00,2025-01-01 10:50:00,10:40-10:50,1.1773,0.799,0.799,1022.87409,1022.87409,1198.9988333333333,899.3687666666666,723.2440233333334,0.0,5838.963919046298,6489.883540046298,0.0,0.0,0.0,0.0,1204.229666157,0.0,0.0,0.0,0.0,1204.229666157,72.32440233333332,817.27639791
2025-01-01,65,2025-01-01 10:50:00,2025-01-01 11:00:00,10:50-11:00,0.806,0.5025,0.5025,1855.1686058333332,1855.1686058333332,1189.1966666666667,895.35,833.3333333333333,0.0,6489.883540046298,7239.883540046298,0.0,727.9886058333334,0.0,0.0,1495.2658963016668,0.0,0.0,0.0,0.0,1495.2658963016668,83.3333333333333,932.2222244312499
2025-01-01,66,2025-01-01 11:00:00,2025-01-01 11:10:00,11:00-11:10,0.7483,0.4662,0.4662,1855.107635833333,1855.107635833333,1173.8245,863.8287,833.3333333333333,0.0,7239.883540046298,7989.883540046298,0.0,711.7785024999998,0.0,0.0,1388.177043894083,0.0,0.0,0.0,0.0,1388.177043894083,83.3333333333333,864.8511798254998
2025-01-01,67,2025-01-01 11:10:00,2025-01-01 11:20:00,11:10-11:20,0.7981,0.5007,0.5007,1852.434948333333,1852.434948333333,1178.1945833333332,855.2501833333333,833.3333333333333,0.0,7989.883540046298,8739.883540046298,0.0,696.1572149999997,0.0,0.0,1478.4283322648332,0.0,0.0,0.0,0.0,1478.4283322648332,83.3333333333333,927.5141786304999
2025-01-01,68,2025-01-01 11:20:00,2025-01-01 11:30:00,11:20-11:30,0.7929,0.4827,0.4827,1850.9221433333332,1850.9221433333332,1188.195,882.4624999999999,833.3333333333333,0.0,8739.883540046298,9489.883540046298,0.0,711.8563099999997,0.0,0.0,1467.596167449,0.0,0.0,0.0,0.0,1467.596167449,83.3333333333333,893.440118587
2025-01-01,69,2025-01-01 11:30:00,2025-01-01 11:40:00,11:30-11:40,0.7713,0.4785,0.4785,1854.0024758333332,1854.0024758333332,1161.8398833333333,905.7907333333333,833.3333333333333,0.0,9489.883540046298,10239.883540046298,0.0,764.6199924999996,0.0,0.0,1429.9921096102498,0.0,0.0,0.0,0.0,1429.9921096102498,83.3333333333333,887.1401846862499
2025-01-01,70,2025-01-01 11:40:00,2025-01-01 11:50:00,11:40-11:50,0.726,0.4662,0.4662,1833.091008333333,1833.091008333333,1108.0822833333332,909.2501833333333,622.3516221707804,0.0,10239.883540046298,10800.0,0.0,1011.9072861625529,0.0,0.0,1330.8240720499998,0.0,0.0,0.0,0.0,1330.8240720499998,62.23516221707803,854.5870280849999
2025-01-01,71,2025-01-01 11:50:00,2025-01-01 12:00:00,11:50-12:00,0.7133,0.4432,0.4432,1799.2389558333332,1799.2389558333332,1078.5483333333332,888.6187499999999,0.0,0.0,10800.0,10800.0,0.0,1609.3093724999999,0.0,0.0,1283.3971471959167,0.0,0.0,0.0,0.0,1283.3971471959167,0.0,797.4227052253333
2025-01-01,72,2025-01-01 12:00:00,2025-01-01 12:10:00,12:00-12:10,0.8026,0.4411,0.4411,1794.9217058333331,1794.9217058333331,1113.5309166666666,854.4422166666666,0.0,0.0,10800.0,10800.0,0.0,1535.8330058333331,0.0,0.0,1440.6041611018331,0.0,0.0,0.0,0.0,1440.6041611018331,0.0,791.7399644430832
2025-01-01,73,2025-01-01 12:10:00,2025-01-01 12:20:00,12:10-12:20,0.8183,0.4551,0.4551,1798.3625033333333,1798.3625033333333,1097.5452333333333,853.0815833333332,0.0,0.0,10800.0,10800.0,0.0,1553.8988533333331,0.0,0.0,1471.6000364776667,0.0,0.0,0.0,0.0,1471.6000364776667,0.0,818.434775267
2025-01-01,74,2025-01-01 12:20:00,2025-01-01 12:30:00,12:20-12:30,0.7305,0.4463,0.4463,1793.3534083333332,1793.3534083333332,1047.3283333333334,883.7624999999999,0.0,0.0,10800.0,10800.0,0.0,1629.7875749999998,0.0,0.0,1310.0446647874999,0.0,0.0,0.0,0.0,1310.0446647874999,0.0,800.3736261391665
2025-01-01,75,2025-01-01 12:30:00,2025-01-01 12:40:00,12:30-12:40,0.712,0.4113,0.4113,1789.2468233333332,1789.2468233333332,1091.3220333333334,899.9666,0.0,0.0,10800.0,10800.0,0.0,1597.8913899999998,0.0,0.0,1273.943738213333,0.0,0.0,0.0,0.0,1273.943738213333,0.0,735.917218437
2025-01-01,76,2025-01-01 12:40:00,2025-01-01 12:50:00,12:40-12:50,0.903,0.5682,0.5682,1807.4019883333333,1807.4019883333333,1124.61315,896.2747999999999,0.0,0.0,10800.0,10800.0,0.0,1579.0636383333333,0.0,0.0,1632.083995465,0.0,0.0,0.0,0.0,1632.083995465,0.0,1026.965809771
